AADT_mean_x,AADT_Single_Unit_mean_x,AADT_Combination_mean_x,Future_AADT_mean_x,IRI_mean_x,Thickness_Rigid_mean_x,Thickness_Flexible_mean_x,Base_Thickness_mean_x,F_System_mode,Urban_Type,Surface_Type_mode,Base_Type_mode_x,Rutting_mean_x,Cracking_Percent_mean_x,Faulting_mean_x,Last_Overlay_Thickness_mean_x,IRI_mean_y,RHU_AV_x,FRZ_IDX_x,TEMP_AVG_x,PRECIPITATION_x,Age_x
19297,727,396,21999,64,9,4,9,2,urban,7,2,0.1,3,0,4,64.5,77.4,181.5,11.5,1387.7,90
19470,734,399,22196,68.8,9,4,9,2,urban,7,2,0.1,7.6,0,4,79,77.4,181.5,11.5,1387.7,90
23550,888,483,26847,63,0,6,12,2,urban,2,5,0.1,3.3,0,4,64.3,77.4,181.5,11.5,1387.7,15
21042,791,191,22936,57,9,4,9,4,urban,7,2,0.1,5.7,0,2,62,77.4,181.5,11.5,1387.7,86
45047,1721,667,50002,70,0,9,12,3,urban,2,5,0.2,2,0,3,75,77.4,181.5,11.5,1387.7,48
29087,1004,343,34614,66.5,8,2,8,3,urban,7,2,0.2,0.5,0,2,71,78,130.3,12.1,1368.6,91
14729,530,281,14582,74,9,3,8,3,urban,7,2,0.1,0,0,3,128,77.2,144.1,12.5,1372,2
9413,339,180,10825,68,8,5,8,3,urban,7,2,0.1,8.5,0,2,90,77.4,138.2,12.4,1389.2,90
10228,368,195,11762,86.6,8,2,8,3,urban,7,2,0.1,4,0,2,98.4,77.4,138.2,12.4,1389.2,90
7920,322,103,8158,71,6,4,6,3,urban,2,2,0.1,0.2,0,2,99,78.9,73.1,12.7,1323.9,95
7569,387,147,7796,77,6,4,6,3,rural,7,2,0.1,8.8,0,2,90,78.9,73.1,12.7,1323.9,95
7569,387,147,7796,49.1,6,2,6,3,rural,7,2,0.1,0.1,0,2,52.9,78.9,73.1,12.7,1323.9,95
7165,366,139,7380,49.3,8,3,8,3,rural,7,2,0.1,1,0,2,52.6,78.9,73.1,12.7,1323.9,90
32283,1285,433,33251,76,6,2,6,3,urban,7,2,0.1,0.6,0,2,121.8,78.9,73.1,12.7,1323.9,97
34372,1368,461,35403,109,5,3,5,3,urban,7,2,0.1,1,0,2,138.5,78.9,73.1,12.7,1323.9,97
20707,727,340,23813,185,6,2,6,3,urban,7,2,0.2,0,0,2,220,77.4,138.2,12.4,1389.2,90
4332,244,86,4462,68,0,3,8,4,rural,7,2,0.1,0,0,3,70,77.2,144.1,12.5,1372,3
4562,257,90,4699,68.3,0,3,8,4,rural,7,2,0.1,1.7,0,3,72.3,77.2,144.1,12.5,1372,3
4405,173,66,5198,53,7,3,7,4,urban,7,2,0,1.5,0,3,57,77.4,138.2,12.4,1389.2,98
4743,186,71,5597,47,7,3,7,4,urban,7,2,0,0,0,3,51,77.4,138.2,12.4,1389.2,98
5179,204,78,6111,46,7,3,7,4,urban,7,2,0,23,0,3,50,77.4,138.2,12.4,1389.2,98
9793,352,204,10870,125,9,5,9,3,urban,7,2,0.1,2.5,0,2,328,77.6,352.9,9.7,1347,64
9308,505,210,10611,120,8,5,8,3,rural,7,2,0,7,0,3,128,77.6,352.9,9.7,1347,90
59440,2384,612,65384,122,0,13,16,3,urban,2,2,0.1,0,0,2,132,77.5,309.4,10.2,1470.4,9
138633,5559,1428,152496,122,0,13,16,3,urban,2,2,0.2,1.3,0,2,137.3,77.5,309.4,10.2,1470.4,9
118519,4753,1221,130371,76,0,3,8,3,urban,2,2,0.1,0,0,3,92,77.5,309.4,10.2,1470.4,42
118519,4753,1221,130371,88.5,0,3,8,3,urban,2,2,0.1,0,0,2,159,77.5,309.4,10.2,1470.4,42
28082,1118,376,29205,93,0,11,9,3,urban,7,5,0.1,0,0,2,96.5,78.8,44.6,13.3,1281,53
13858,574,94,14135,137.7,0,4,8,4,urban,7,2,0.2,2,0,2,161.7,78.8,44.6,13.3,1281,92
8939,370,58,9118,142,9,4,9,4,urban,7,2,0.2,0,0,2,148,78.8,44.6,13.3,1281,83
7505,371,92,8105,83,8,4,8,4,rural,7,2,0.1,13,0,2,92,78.8,44.6,13.3,1281,87
15995,662,109,16315,68,0,12,16,4,urban,7,2,0.1,9.3,0,6,74.3,78.8,44.6,13.3,1281,10
19300,768,259,20072,149,8,9,8,3,urban,7,2,0.2,0,0,2,164,78.8,44.6,13.3,1281,90
2892,143,36,3123,87.7,8,4,8,4,rural,7,2,0.2,2.4,0,2,106.4,78.8,44.6,13.3,1281,89
4229,209,52,4736,90,8,4,8,4,rural,7,2,0.1,0,0,2,97,77.4,138.2,12.4,1389.2,89
3341,165,41,3742,105.5,8,4,8,4,rural,7,2,0.1,0.9,0,2,114.6,77.4,138.2,12.4,1389.2,89
14846,759,288,16034,150.7,8,2,8,3,rural,7,2,0.3,6.2,0,2,151.3,77.4,138.2,12.4,1389.2,92
16064,840,210,17349,128,8,2,8,3,rural,7,2,0.6,3,0,2,134.5,77.4,138.2,12.4,1389.2,92
14378,595,98,15384,86,5,4,5,4,urban,7,2,0.1,0,0,2,111,77.4,138.2,12.4,1389.2,90
15093,554,171,17810,144.5,0,8,14,4,urban,2,2,0.1,6.8,0,2,166.5,77.4,138.2,12.4,1389.2,16
3437,198,141,3609,55,8,3,6,3,rural,7,2,0,22,0,2,58,77.2,144.1,12.5,1372,20
3437,198,141,3609,61.7,8,3,8,3,rural,7,2,0,15.3,0,2,67.3,77.2,144.1,12.5,1372,41
3437,198,141,3609,46,8,3,8,3,rural,7,2,0.1,12,0,2,54,77.2,144.1,12.5,1372,41
9864,400,128,10357,79.5,8,3,8,3,urban,7,2,0.2,0,0,2,109.5,77.4,138.2,12.4,1389.2,88
5917,292,73,6390,97.8,8,3,8,4,rural,7,2,0.1,4.8,0,2,132.7,78.8,44.6,13.3,1281,88
5031,249,62,5433,141.7,8,3,8,4,rural,7,2,0.1,5.7,0,2,148.4,78.8,44.6,13.3,1281,88
9230,382,60,9415,100.7,8,4,8,4,urban,7,2,0.1,0,0,2,118.7,78.8,44.6,13.3,1281,91
4429,219,54,4606,84.3,7,2,7,4,rural,7,2,0.1,0,0,2,96.7,78.9,73.1,12.7,1323.9,82
4959,245,61,5157,69,6,2,6,4,rural,7,2,0,0,0,2,70,78.9,73.1,12.7,1323.9,91
2631,130,32,2736,103,8,2,8,4,rural,7,2,0.1,6,0,2,110,78.9,73.1,12.7,1323.9,91
3302,137,21,3566,59.7,8,2,8,4,urban,7,2,0.1,0,0,2,86.5,78.9,73.1,12.7,1323.9,91
10187,414,132,10493,119,9,4,9,3,urban,7,2,0.1,0,0,2,128,78.9,73.1,12.7,1323.9,76
10166,455,102,10573,70.8,9,4,9,4,rural,7,2,0.2,0.3,0,2,85.6,78.9,73.1,12.7,1323.9,100
13681,566,93,14775,88.5,9,4,9,4,small urban,7,2,0.1,26.5,0,2,100,78.9,73.1,12.7,1323.9,100
17011,890,223,17862,102.5,0,4,20,2,rural,2,2,0.2,10.2,0,1,111.8,77.4,138.2,12.4,1389.2,50
16773,906,621,17947,105.5,0,7,16,2,urban,2,2,0.2,10.2,0,3,113.5,77.4,138.2,12.4,1389.2,50
27261,1472,1009,29169,52,0,2,20,2,urban,2,5,0.2,0,0,1,74,77.4,138.2,12.4,1389.2,47
27261,1472,1009,29169,54.5,0,5,20,2,urban,2,2,0.1,0,0,1,149,77.4,138.2,12.4,1389.2,47
37691,2035,1395,40329,41,0,7,18,2,urban,2,2,0.1,11,0,2,50,77.4,138.2,12.4,1389.2,46
42445,2292,1570,45416,65.5,0,5,20,2,urban,2,2,0.1,2.3,0,2,68,77.4,138.2,12.4,1389.2,46
38882,1303,949,44325,44.2,0,4,18,2,urban,2,2,0.1,12.5,0,2,50.2,77.4,138.2,12.4,1389.2,19
69149,2316,1687,78830,88.9,0,5,18,2,urban,2,2,0.1,0.8,0,2,107.5,77.4,138.2,12.4,1389.2,28
12484,448,260,13857,137,6,5,6,3,urban,7,2,0.3,0,0,2,195,77.6,352.9,9.7,1347,93
13348,479,278,14816,178,6,3,6,3,small urban,7,2,0.2,4.8,0,2,206,77.6,352.9,9.7,1347,93
15089,524,260,16749,239,6,4,6,3,small urban,7,2,0.1,12.5,0,2,240,77.6,352.9,9.7,1347,93
10726,386,205,11691,164,8,4,8,3,small urban,7,2,0.1,0,0,3,174,77.4,183.7,11.8,1369.8,86
13531,528,150,16102,112.8,6,2,6,3,urban,7,2,0.1,0.1,0,2,131.2,78,130.3,12.1,1368.6,88
23044,1588,652,27422,120.1,8,0,8,3,rural,7,2,0.1,0,0,2,129.9,78,130.3,12.1,1368.6,88
10025,377,91,10927,78,0,4,2,4,urban,2,2,0,0,0,3,84,77.4,181.5,11.5,1387.7,72
12489,450,239,13613,44.2,7,3,7,3,small urban,7,2,0,26.5,0,3,44.8,77.4,183.7,11.8,1369.8,82
8450,420,379,10056,80,9,4,9,3,rural,7,2,0.1,8.7,0,2,105.3,78,130.3,12.1,1368.6,82
41679,1209,508,42929,106.2,7,2,8,3,urban,7,2,0.1,30.2,0,2,120.5,77.4,183.7,11.8,1369.8,77
67261,1951,821,73314,98,9,5,9,3,urban,7,2,0.1,0,0,3,113,77.4,183.7,11.8,1369.8,88
55499,1609,677,60494,63,0,12,10,3,urban,2,2,0.2,0,0,2,114,77.4,183.7,11.8,1369.8,6
56348,1634,687,61419,112.3,9,3,9,3,urban,7,2,0.2,0,0,3,127.3,77.4,183.7,11.8,1369.8,88
14135,585,96,15124,98,6,3,6,4,small urban,7,2,0,6,0,3,106,77.4,138.2,12.4,1389.2,97
15555,644,106,16644,149.5,6,3,6,4,small urban,7,2,0.1,8.5,0,3,175.5,77.4,138.2,12.4,1389.2,97
9289,385,60,9939,67.8,6,2,6,4,small urban,7,2,0.1,5.8,0,2,77,77.4,138.2,12.4,1389.2,97
96706,2737,5551,108311,92,0,7,7,1,urban,2,2,0.1,0,0,2,118,77.5,246.4,10.9,1398.2,28
98841,3143,14273,112679,58,9,5,21,1,rural,2,2,0.1,0,0,3,60,77.5,246.4,10.9,1398.2,57
98841,3143,14273,112679,51,19,5,19,1,rural,7,2,0.1,0,0,3,62.7,77.5,246.4,10.9,1398.2,57
103895,3304,15002,118440,46,19,5,19,1,rural,7,2,0.1,0,0,3,58,77.5,246.4,10.9,1398.2,57
122037,3454,7005,136681,36.5,9,6,33,1,urban,7,2,0.1,0,0,2,38,77.5,246.4,10.9,1398.2,42
98432,2786,5650,107291,43.3,0,6,30,1,urban,2,2,0.1,5.8,0,2,60,77.4,181.5,11.5,1387.7,52
168003,4855,10047,193203,57.8,0,7,24,1,urban,2,2,0,0,0,2,60,77.4,181.5,11.5,1387.7,52
187737,0,0,215898,55,9,10,21,1,urban,7,2,0.1,0,0,2,59.3,77.4,181.5,11.5,1387.7,41
161021,4654,9629,181954,67.5,0,15,12,1,urban,2,2,0.1,0,0,2,69.5,77.5,309.4,10.2,1470.4,4
172282,4979,10302,194679,68,0,15,12,1,urban,2,2,0.1,0.1,0,2,72.3,77.5,309.4,10.2,1470.4,4
53685,0,0,62275,67.7,0,5,3,1,urban,7,2,0.2,0,0,2,74.7,77.6,352.9,9.7,1347,41
44181,0,0,51250,185,0,8,20,1,urban,7,2,0.2,0,0,2,186,77.6,352.9,9.7,1347,43
51508,1664,7278,53053,64.7,6,3,12,1,rural,7,2,0.2,0.4,0,2,90.6,77.6,352.9,9.7,1347,43
51508,1664,7278,53053,64.5,0,4,31,1,rural,7,2,0.1,0,0,2,76.5,77.6,352.9,9.7,1347,49
59054,1907,8344,60826,60.5,0,15,18,1,rural,2,2,0.2,0.5,0,1,93.5,77.6,352.9,9.7,1347,47
59054,1907,8344,60826,50.7,0,15,18,1,rural,2,2,0.1,0.7,0,1,54.7,77.6,352.9,9.7,1347,47
59054,1907,8344,60826,55,0,15,18,1,rural,2,2,0.1,1.5,0,1,57,77.6,352.9,9.7,1347,47
64750,1049,9149,66693,62.7,0,15,18,1,rural,2,2,0.1,0.7,0,1,74.7,77.6,352.9,9.7,1347,47
64750,1049,9149,66693,54.5,0,15,18,1,rural,2,2,0.1,1,0,1,71,77.6,352.9,9.7,1347,47
67426,1092,9527,67426,47,0,17,14,1,rural,2,2,0.1,0,0,1,88,77.6,352.9,9.7,1347,48
67974,1903,3453,71373,42.3,0,17,14,1,urban,2,2,0.1,6.8,0,1,71.1,77.5,309.4,10.2,1470.4,48
138680,3925,7960,145614,50.2,9,11,12,1,urban,2,2,0.1,0.2,0,1,58.7,77.5,309.4,10.2,1470.4,2
152691,4321,8764,160326,45,0,4,9,1,urban,7,2,0,0.5,0,1,51.5,77.5,309.4,10.2,1470.4,23
124178,3589,7426,134112,47,9,4,12,1,urban,7,2,0.1,0,0,2,49.8,77.5,309.4,10.2,1470.4,49
131076,3788,7838,141562,50.5,9,4,12,1,urban,7,2,0.1,0,0,2,59,77.5,309.4,10.2,1470.4,49
4973,202,65,5172,100,8,10,8,3,urban,7,2,0,1.5,0,2,100.5,78.8,44.6,13.3,1281,15
10834,645,92,11592,59.5,0,8,16,4,rural,2,2,0.1,4.8,0,4,67.5,77.6,352.9,9.7,1347,19
10834,645,92,11592,56.8,0,8,16,4,rural,2,2,0.1,3.2,0,4,62.9,77.6,352.9,9.7,1347,19
6217,328,84,6652,109.5,0,9,20,4,rural,2,2,0.1,3.7,0,2,126.1,77.6,352.9,9.7,1347,10
36654,997,1598,42885,58,0,12.5,7,1,urban,2,2,0,0,0,3,61.3,77.4,183.7,11.8,1369.8,43
132251,3544,5687,152089,71,0,12.5,7,1,urban,2,2,0,0,0,5,87,77.5,246.4,10.9,1398.2,3
150190,0,0,163707,65.5,0,12.5,7,1,rural,2,2,0.1,0,0,5,74.2,77.5,246.4,10.9,1398.2,3
150190,4025,6458,172719,62,0,12.5,7,1,urban,2,2,0,0,0,2.5,75,77.5,246.4,10.9,1398.2,3
155638,4171,6692,178984,110,0,12.5,7,1,urban,2,2,0,0,0,2.5,141,77.5,246.4,10.9,1398.2,5
155638,4171,6692,178984,95,0,12.5,7,1,urban,2,2,0,0,0,2.5,126,77.5,246.4,10.9,1398.2,3
155638,0,0,186766,72,0,12.5,7,1,rural,2,2,0,3,0,2.5,88,77.4,181.5,11.5,1387.7,3
155638,4171,6692,177427,102.3,0,12.5,7,1,urban,2,2,0,0,0,5,115,77.4,181.5,11.5,1387.7,18
175695,0,0,200292,65.6,0,12.5,7,1,urban,2,2,0,0,0,5,70.4,77.4,181.5,11.5,1387.7,1
206481,0,0,235388,62.3,0,12.5,7,1,urban,2,2,0,0,0,5,76,77.4,181.5,11.5,1387.7,5
247870,0,0,285051,121.3,0,12.5,7,1,urban,2,2,0.3,26.5,0,5,145.2,77.4,181.5,11.5,1387.7,12
247870,0,0,285051,115.5,0,12.5,7,1,urban,2,2,0.1,43,0,2.5,228,77.4,181.5,11.5,1387.7,5
84901,2454,5077,94240,92,0,12.5,7,1,urban,2,2,0.1,0,0,5,135,77.5,309.4,10.2,1470.4,3
176981,0,0,196449,132,0,12.5,7,1,urban,2,2,0.3,2,0,2.5,161,77.5,309.4,10.2,1470.4,5
30960,1068,365,34366,127,10,11,9,3,urban,7,2,0.2,0.5,0,3,133,77.5,246.4,10.9,1398.2,82
37713,1441,558,41861,65,10,3,10,3,urban,7,2,0.1,5,0,2,164,77.4,181.5,11.5,1387.7,77
37713,1441,558,41861,60.5,8,3,8,3,urban,7,2,0.1,11.8,0,3,65.2,77.4,181.5,11.5,1387.7,83
9463,384,123,9842,155,0,10,14,3,urban,2,2,0.1,0,0,2,176,78.8,44.6,13.3,1281,12
3465,107,13,3915,70.6,0,8,16,4,urban,7,2,0,0.4,0,3,86.6,77.6,352.9,9.7,1347,18
2726,120,15,3162,65.5,0,5,6,4,rural,7,5,0.1,0,0,3,74,77.5,246.4,10.9,1398.2,37
63792,1895,2571,73361,67,0,7,18,1,urban,2,2,0.1,14.3,0,2,69.7,77.5,246.4,10.9,1398.2,44
50169,1600,1400,57694,42.7,0,12,10,1,rural,2,2,0.1,8.3,0,1,48,77.4,181.5,11.5,1387.7,45
50169,1600,1400,57694,42.5,0,12,10,1,rural,2,2,0.1,15.5,0,1,49,77.4,181.5,11.5,1387.7,45
45296,1445,1264,52090,53.7,0,8,12,1,rural,2,2,0.1,5.9,0,2,55.1,77.4,181.5,11.5,1387.7,49
52741,1566,2125,63289,44.7,0,9,12,1,urban,2,2,0.1,4.1,0,1,45.1,78,130.3,12.1,1368.6,48
48319,1435,1947,57983,44.8,0,11,10,1,urban,2,2,0.1,0.3,0,1,51,78,130.3,12.1,1368.6,42
40842,1213,1646,49010,43.6,0,11,10,1,urban,2,2,0.1,0.8,0,1,46.8,78,130.3,12.1,1368.6,42
40769,1211,1643,46477,53.2,0,11,10,1,urban,2,2,0.1,0.3,0,1,56.3,77.4,181.5,11.5,1387.7,35
45506,1352,1834,51877,51.6,0,13,10,1,urban,2,2,0.1,2.6,0,1,54.4,77.4,181.5,11.5,1387.7,35
50755,1507,2045,57861,48.3,0,13,10,1,urban,2,2,0.1,10.3,0,1,51.3,77.4,181.5,11.5,1387.7,35
57419,1705,2314,65458,47.6,0,13,10,1,urban,2,2,0.2,8.1,0,1,49.9,77.4,181.5,11.5,1387.7,36
12799,605,430,14335,49.4,7,4,7,3,rural,7,2,0.1,0,0,2,52.2,77.5,246.4,10.9,1398.2,89
74194,2760,942,83839,65,9,6,9,3,urban,7,2,0.1,0,0,3,72,77.4,181.5,11.5,1387.7,84
10273,417,134,10581,75,8,2,8,3,small urban,7,2,0.1,0,0,2,98,78.9,73.1,12.7,1323.9,87
9772,397,127,10065,84.4,8,3,8,3,small urban,7,2,0.1,0.1,0,2,95,78.9,73.1,12.7,1323.9,88
11436,412,218,12465,104.8,6,4,6,3,urban,7,2,0.1,0.5,0,2,160.2,77.4,183.7,11.8,1369.8,88
21051,739,345,22946,84.5,9,4,8,3,urban,7,2,0.2,0,0,3,102,77.4,183.7,11.8,1369.8,77
27849,969,401,31469,106,6,2,6,3,urban,7,2,0,0,0,2,116,77.4,181.5,11.5,1387.7,92
21004,1888,288,21424,69,7,2,7,3,rural,7,2,0,0.5,0,2,71,77.5,309.4,10.2,1470.4,88
30592,875,1912,35181,73,0,8,24,1,urban,2,2,0,0,0,3,132,77.4,181.5,11.5,1387.7,45
96316,2726,5529,104984,43,0,8,25,1,urban,2,2,0.1,0,0,2,47,77.4,181.5,11.5,1387.7,58
92825,2627,5328,101179,68.3,9,7,21,1,urban,7,2,0.1,0,0,3,71,77.4,181.5,11.5,1387.7,55
107333,3038,6161,116993,69.7,0,6,14,1,urban,7,2,0,1.5,0,2,77.2,77.4,181.5,11.5,1387.7,19
86151,2438,4945,90459,43,0,10,14,1,urban,2,2,0,0.2,0,2,46.5,77.5,309.4,10.2,1470.4,20
85883,2430,4930,90177,43.3,0,10,14,1,urban,2,2,0.1,0.1,0,2,47.6,77.5,309.4,10.2,1470.4,20
23914,650,1043,23436,84,7,3,15,1,urban,7,2,0.1,11,0,1,143,77.2,144.1,12.5,1372,52
25271,687,1102,24766,128.2,7,3,15,1,urban,7,2,0.1,1.5,0,1,146.2,77.2,144.1,12.5,1372,52
39190,1262,1031,39190,65.5,7,3,15,1,rural,7,2,0.1,3.8,0,1,69,77.2,144.1,12.5,1372,52
39190,1262,1031,39190,66,8,9,8,1,rural,7,2,0.1,0,0,2,114,77.2,144.1,12.5,1372,52
43901,1414,1155,43901,61.3,7,3,15,1,rural,7,2,0.1,0.7,0,1,66,77.2,144.1,12.5,1372,52
43955,1196,1916,52746,38,0,7,18,1,urban,2,2,0.1,0,0,1,42,77.4,138.2,12.4,1389.2,45
130996,3484,5633,136236,148,0,7,18,1,urban,2,2,0.1,0,0,2,214,77.4,183.7,11.8,1369.8,38
140481,3737,6041,146100,65,0,7,14,1,urban,2,2,0.1,2,0,2,190,77.4,183.7,11.8,1369.8,38
89775,2388,3860,105037,59.5,0,4,12,1,urban,2,2,0.1,1,0,1,94,77.4,183.7,11.8,1369.8,8
75385,2020,3242,86693,55.5,0,6,12,1,urban,2,2,0.1,0,0,2,65,77.5,246.4,10.9,1398.2,44
75612,2026,3251,86954,55.8,0,6,12,1,urban,2,2,0.1,0.2,0,2,74.8,77.5,246.4,10.9,1398.2,44
15630,549,256,17975,93.5,0,0,8,3,urban,7,2,0.2,1,0,2,116,77.4,138.2,12.4,1389.2,6
15630,549,256,17975,53,8,3,8,3,urban,7,2,0.1,0.5,0,1,53.5,77.4,138.2,12.4,1389.2,87
17697,733,120,19113,46.3,6,4,6,4,urban,7,2,0.1,0.2,0,2,50.8,78.9,73.1,12.7,1323.9,87
21248,880,144,22948,89.8,8,6,8,4,urban,7,2,0.3,0,0,2,91.7,78.9,73.1,12.7,1323.9,87
7830,423,290,8065,65,0,8,8,2,urban,2,2,0,0,0,5,78,78.8,44.6,13.3,1281,1
23104,1248,855,23797,89,0,8,8,2,urban,2,2,0.1,3,0,5,91,78.8,44.6,13.3,1281,7
31293,1690,1158,32232,65.5,0,8,8,2,urban,2,2,0,0,0,5,71.5,78.8,44.6,13.3,1281,11
31293,1690,1158,32232,55.3,0,8,8,2,urban,2,2,0,0,0,5,59.7,78.8,44.6,13.3,1281,13
40197,1712,362,41001,38,0,8,8,2,rural,2,2,0.1,0,0,2.5,38.5,78.9,73.1,12.7,1323.9,2
45769,0,0,45769,76.4,0,8,8,2,rural,2,2,0.1,0,0,5,77.2,77.4,183.7,11.8,1369.8,3
38421,1326,450,38421,68.9,0,8,8,2,rural,2,2,0.1,1.1,0,5,74.3,77.4,183.7,11.8,1369.8,3
38421,1326,450,38421,56.3,0,8,8,2,rural,2,2,0.1,2.7,0,2.5,75,77.4,183.7,11.8,1369.8,3
61419,2315,1259,75545,61.7,0,8,8,2,urban,2,2,0.1,3.3,0,2.5,62.3,78,130.3,12.1,1368.6,4
61419,2315,1259,75545,78.7,0,8,8,2,urban,2,2,0.1,10.4,0,2.5,79.7,78,130.3,12.1,1368.6,3
72886,2748,1494,89650,80.5,0,8,8,2,urban,2,2,0.1,43,0,5,97,78,130.3,12.1,1368.6,7
72886,2748,1494,89650,71.5,0,8,8,2,urban,2,2,0.2,43,0,5,79.5,78,130.3,12.1,1368.6,7
72886,2748,1494,89650,67,0,8,8,2,urban,2,2,0.2,26.5,0,2.5,68.5,78,130.3,12.1,1368.6,5
120693,4417,2390,148452,94.3,0,8,8,2,urban,2,2,0.1,0,0,5,165.3,78,130.3,12.1,1368.6,4
137841,5045,2729,169544,49,0,8,8,2,urban,2,2,0.1,0,0,5,75,78,130.3,12.1,1368.6,2
141044,5162,2793,160790,65.9,0,8,8,2,urban,2,2,0.1,0.9,0,2.5,92.7,77.4,181.5,11.5,1387.7,5
5923,426,308,6847,89.5,0,8,20,3,rural,6,2,0.1,0,0,2,90.5,81.3,761.1,6.7,1428.5,14
6021,434,313,6959,76,0,8,20,3,rural,6,2,0.1,0,0,2,86.3,81.3,761.1,6.7,1428.5,14
10117,668,395,11582,121,0,6,23,3,urban,6,2,0.3,3,0,2,143,81.8,815,6.3,1323.6,10
5163,222,57,5910,94.3,0,6,22,4,urban,2,2,0.2,1.5,0,1.2,153.8,81.8,815,6.3,1323.6,3
5383,248,70,6164,163,0,6,24,4,urban,2,2,0.4,3,0,1.2,203.5,81.8,815,6.3,1323.6,15
21653,1321,693,24791,68.2,0,6,23,3,rural,6,2,0.2,0,0,2,88.5,81.8,815,6.3,1323.6,25
20546,1253,657,23523,60.3,0,7,21,3,rural,6,2,0.2,0,0,2,73.7,81.8,815,6.3,1323.6,11
18946,1156,606,21692,36.6,0,7,21,3,rural,6,2,0.1,0,0,2,39.8,81.8,815,6.3,1323.6,11
13661,820,423,15641,50.7,0,7,21,3,rural,6,2,0.1,0,0,2,61,81.8,815,6.3,1323.6,11
1379,152,73,1475,135.3,0,7,21,5,rural,6,2,0.5,2.1,0,1.5,146.5,84.1,1442.7,3.1,1231.3,28
7174,323,179,8106,69.5,0,6,22,4,rural,6,2,0.1,0,0,1.5,70,81.4,462,8.1,1373.9,20
6957,431,243,7861,70.5,0,6,22,4,rural,2,2,0.1,0,0,1.2,91,81.4,462,8.1,1373.9,2
13917,974,487,15725,64.3,0,7,21,4,rural,6,2,0.1,0,0,1.5,76,81.4,462,8.1,1373.9,35
15006,570,525,16955,92.8,0,6,22,4,urban,6,2,0.2,0.6,0,1,97.4,81.4,462,8.1,1373.9,17
15682,533,470,17720,97.5,0,10,24,4,urban,2,2,0.4,2,0,1.2,121,81.4,462,8.1,1373.9,7
25071,1680,1003,28079,128.5,0,10,24,4,urban,2,2,0.2,0.5,0,3,149.5,80.9,756.2,6.8,1362,5
24426,1637,977,27356,132,0,10,24,4,urban,2,2,0.1,1,0,3,134,80.9,756.2,6.8,1362,5
13076,105,131,14644,97,0,6,25,4,urban,2,2,0.1,0,0,1,142,80.9,756.2,6.8,1362,2
13344,254,534,14945,162,0,6,27,2,urban,6,2,0.1,7,0,1.5,254,80.9,756.2,6.8,1362,28
12896,516,322,14442,68,0,6,25,5,urban,2,2,0.1,0,0,3,73,80.9,756.2,6.8,1362,20
6876,220,206,7700,50.4,0,6,25,5,urban,6,2,0.1,0,0,1.5,55.2,80.9,756.2,6.8,1362,28
12098,339,85,13549,67,0,6,26,5,urban,6,2,0.2,0,0,2,72,80.9,756.2,6.8,1362,28
9700,301,49,10864,65,0,6,27,5,urban,6,2,0.2,0,0,2,78,80.9,756.2,6.8,1362,28
19794,1227,1207,22168,105,0,8,20,2,small urban,6,2,0.4,1,0,2,117,80.9,756.2,6.8,1362,19
28885,1011,982,32349,57,0,16,20,2,small urban,2,2,0.3,0,0,1.2,60,80.9,756.2,6.8,1362,9
41523,1453,1412,46505,101,0,16,20,2,small urban,2,2,0.4,0.4,0,1.2,167.9,80.9,756.2,6.8,1362,9
28285,933,1103,30660,166,0,10,24,2,small urban,6,2,0.4,2,0,1.5,283,81.2,622,7.4,1444.6,18
13199,726,422,14161,53.8,0,10,24,3,rural,6,2,0.2,0.3,0,2,69.4,82.4,382.8,7.8,1447.5,18
13997,770,448,15018,96,0,10,24,3,rural,6,2,0.3,2.5,0,2,109,82.4,382.8,7.8,1447.5,18
14227,782,455,15264,84,0,10,24,3,rural,6,2,0.4,3,0,2,132,82.4,382.8,7.8,1447.5,18
11967,527,335,12840,71,0,10,24,3,rural,6,2,0.3,1,0,2,112,82.4,382.8,7.8,1447.5,18
12372,581,371,13273,58,0,10,24,3,rural,6,2,0.2,0,0,1.5,66,82.4,382.8,7.8,1447.5,18
12340,592,383,13240,97.2,0,10,24,3,rural,6,2,0.3,2,0,2,116.6,82.4,382.8,7.8,1447.5,18
2166,173,48,2525,123.8,0,6,22,4,rural,2,2,0.2,1,0,1.2,141.4,83.1,670.6,6.5,1484,6
2434,163,44,2839,79.4,0,6,22,4,rural,2,2,0.1,0,0,1,94,83.1,670.6,6.5,1484,4
3539,212,85,4128,68.3,0,8,20,3,rural,6,2,0.1,0.2,0,2,78.3,83.1,670.6,6.5,1484,22
7200,331,792,8401,82,0,7,21,3,rural,6,2,0.1,0,0,1,93.8,83.1,670.6,6.5,1484,22
5985,281,676,6984,59,0,7,21,3,rural,6,2,0.2,0,0,2,63,83.1,670.6,6.5,1484,22
1025,98,224,1194,164.9,0,12,22,5,rural,2,2,0.4,5.1,0,1.5,174.9,83.1,670.6,6.5,1484,14
1332,97,242,1488,115.4,0,11,22,5,rural,2,2,0.3,1.4,0,1,132.9,84.1,1442.7,3.1,1231.3,5
7350,397,639,7863,196.6,0,7,21,3,rural,6,2,0.7,0.2,0,2,214.7,84.1,1442.7,3.1,1231.3,22
6735,559,283,7206,56.5,0,7,21,3,rural,6,2,0.4,0,0,3,105,84.1,1442.7,3.1,1231.3,16
